Report,Timeframe,Period,Type,Geography,Current Year Week Ending,ASP Current Year,Total Bulk and Bags,4046,4225,4770,TotalBagged,Sml Bagged,Lrg Bagged,X-Lrg Bagged,Unknown Bag Size
Category,Weekly,1,Conventional,Dallas/Ft. Worth,2026/01/04,0.815587529,1871486.505,769860.2335,113909.6803,131135.1476,856581.4433,759408.9867,78221.75246,833.56875,18117.13544
Category,Weekly,12,Conventional,Denver,2026/03/22,1.029701201,1362599.063,442571.3499,377879.8066,9598.404441,532549.5016,387644.8439,85092.525,54630.77933,5181.353398
Category,Weekly,11,Conventional,Denver,2026/03/15,1.044182982,1329551.256,433868.8768,311472.7599,11392.80834,572816.8105,393598.5849,107666.475,66397.52069,5154.22993
Category,Weekly,10,Conventional,Denver,2026/03/08,1.051448782,1364741.231,449894.6358,375778.5646,12590.41018,526477.6205,417153.4633,61105.5375,42513.37132,5705.248324
Category,Weekly,9,Conventional,Denver,2026/03/01,1.082838212,1257363.689,385774.2273,339572.0771,28376.45961,503640.9252,347285.677,111065.85,40316.99221,4972.405958
Category,Weekly,8,Conventional,Denver,2026/02/22,0.975911807,1545669.178,414109.1673,404786.0707,10977.95276,715795.9868,516391.5616,154209.825,39624.67997,5569.920253
Category,Weekly,7,Conventional,Denver,2026/02/15,0.996842529,1273502.749,424144.0491,348763.0848,17099.5324,483496.0824,357935.9318,79645.78125,39436.97322,6477.396131
Category,Weekly,6,Conventional,Denver,2026/02/08,0.958669862,1644344.452,478842.5327,444443.7803,13001.5846,708056.5544,488561.9377,148440.075,63551.44332,7503.098346
Category,Weekly,5,Conventional,Denver,2026/02/01,1.062985401,1280069.952,383258.6667,322084.8337,12501.24814,562225.2036,369136.2323,112652.1375,74438.92857,5997.905207
Category,Weekly,4,Conventional,Denver,2026/01/25,1.025925667,1354249.677,440615.4897,365591.6606,11914.08061,536128.4463,433956.1582,52943.8875,41390.31214,7838.088505
Category,Weekly,3,Conventional,Denver,2026/01/18,1.011439483,1350796.959,435898.588,229518.6512,13985.56174,671394.1583,523147.0837,96632.55,44469.27203,7145.252562
Category,Weekly,2,Conventional,Denver,2026/01/11,1.030567511,1408849.324,446235.0402,256480.9945,10982.45688,695150.8327,590500.8636,66100.65,31374.09179,7175.227309
Category,Weekly,1,Conventional,Denver,2026/01/04,1.070063612,1296945.825,394278.8064,414863.1972,11681.12945,476122.692,354796.8376,85970.85,27817.01629,7537.988101
Category,Weekly,12,Conventional,Detroit,2026/03/22,1.008740606,718397.1835,204079.2813,161038.4212,80735.51295,272543.968,211699.4611,46173.225,13922.67767,748.6042712
Category,Weekly,11,Conventional,Detroit,2026/03/15,1.019601103,680014.0819,216539.0274,127959.9883,35062.93979,300452.1264,224779.2006,58806.825,15885.91466,980.1861684
Category,Weekly,10,Conventional,Detroit,2026/03/08,1.00927718,706091.856,198692.2923,158091.4972,61460.09784,287847.9686,227947.9702,50256.675,8718.1017,925.2217419
Category,Weekly,9,Conventional,Detroit,2026/03/01,0.975970588,707060.2578,200904.5874,149232.5868,91297.95962,265625.1239,199939.7122,55594.875,9280.872757,809.663903
Category,Weekly,8,Conventional,Detroit,2026/02/22,1.006625684,712605.7457,185674.1627,164567.8305,78682.45749,283681.2949,215239.1679,58739.8875,8608.173877,1094.0657
Category,Weekly,7,Conventional,Detroit,2026/02/15,0.993762852,659213.2903,201164.7848,134905.6433,68430.07537,254712.7868,194996.5749,48864.1125,8939.047884,1913.051539
Category,Weekly,6,Conventional,Detroit,2026/02/08,0.973028093,842121.3826,238769.9209,193383.0761,96217.55727,313750.8283,230421.4139,68783.1375,11973.70379,2572.573206
Category,Weekly,5,Conventional,Detroit,2026/02/01,0.999749418,641372.2826,204181.4592,111385.5443,27416.89642,298388.3827,221579.0957,57242.0625,17062.88177,2504.342717
Category,Weekly,4,Conventional,Detroit,2026/01/25,1.01972572,705098.4744,199918.7302,173177.1408,60071.57768,271931.0257,217790.9638,37146.6375,14188.46189,2804.962537
Category,Weekly,3,Conventional,Detroit,2026/01/18,1.015588869,733923.7988,199833.7713,163382.4243,89002.65063,281704.9525,236164.994,33516.525,9703.994199,2319.439294
Category,Weekly,2,Conventional,Detroit,2026/01/11,1.021078997,788872.1596,221501.6605,182867.3737,75301.82904,309201.2963,234465.9709,67020.7125,5139.600642,2575.012238
Category,Weekly,1,Conventional,Detroit,2026/01/04,0.937114525,685288.0643,177997.0027,183979.2633,75025.17932,248286.619,212567.196,25501.6125,7720.1326,2497.677888
Category,Weekly,12,Conventional,Grand Rapids,2026/03/22,0.925714643,340907.6161,79648.66092,56447.31513,74739.27678,130072.3633,112969.2805,16176.825,5.5125,920.745274
Category,Weekly,11,Conventional,Grand Rapids,2026/03/15,0.982185012,289541.4334,82585.36909,32313.47149,32093.33194,142549.2609,122159.3461,19417.3875,8.26875,964.2585952
Category,Weekly,10,Conventional,Grand Rapids,2026/03/08,0.959841114,292135.2209,72525.63911,45551.26635,55804.54493,118253.7705,105583.8682,12122.25,0,547.6523249
Category,Weekly,9,Conventional,Grand Rapids,2026/03/01,0.864361556,343489.4048,73726.71782,73269.16787,88866.69627,107626.8228,93620.83031,13371.225,0,634.7674747
Category,Weekly,8,Conventional,Grand Rapids,2026/02/22,0.952380174,315311.5834,70667.67371,52567.05916,73262.93891,118813.9116,100845.3679,16757.475,13.78125,1197.287454
Category,Weekly,7,Conventional,Grand Rapids,2026/02/15,0.891407758,303890.556,76177.31966,51514.52923,62635.28747,113563.4197,100917.0606,11422.6875,2.75625,1220.915305
Category,Weekly,6,Conventional,Grand Rapids,2026/02/08,0.850723537,393081.3243,93415.45782,91097.46437,86608.28688,121960.1152,103368.1108,17710.875,5.5125,875.6168993
Category,Weekly,5,Conventional,Grand Rapids,2026/02/01,0.970954032,279006.2918,73633.64816,42888.99397,27386.51298,135097.1367,120382.1643,13668.375,0,1046.597409
Category,Weekly,4,Conventional,Grand Rapids,2026/01/25,0.953388275,289408.3707,69107.82698,57117.86839,49199.61056,113983.0647,99270.06818,12662.2125,5.5125,2045.271558
Category,Weekly,3,Conventional,Grand Rapids,2026/01/18,0.855673111,350291.2213,68564.81423,88011.35872,80014.6869,113700.3614,99557.49173,12954.1125,2.75625,1186.000962
Category,Weekly,2,Conventional,Grand Rapids,2026/01/11,0.889542695,335262.0387,79721.94985,61983.52971,66240.02673,127316.5324,105517.4102,20603.8875,2.75625,1192.47844
Category,Weekly,1,Conventional,Grand Rapids,2026/01/04,0.871861532,325863.2221,63641.95105,80227.78946,73268.38552,108725.0961,103014.5219,4481.6625,2.75625,1226.155436
Category,Weekly,12,Conventional,Harrisburg/Scranton,2026/03/22,0.903127629,681331.1122,282741.2445,89308.5287,503.044814,308778.2942,272889.4029,21694.09589,10850.34339,3344.451987
Category,Weekly,11,Conventional,Harrisburg/Scranton,2026/03/15,0.918264391,694276.2457,314190.0277,81491.8301,300.8433072,298293.5446,221029.6637,64971.23074,9085.439447,3207.21072
Category,Weekly,10,Conventional,Harrisburg/Scranton,2026/03/08,0.934741307,694407.3429,312047.5357,96595.31119,987.9134975,284776.5825,204164.3243,67230.89051,10008.23326,3373.134495
Category,Weekly,9,Conventional,Harrisburg/Scranton,2026/03/01,0.916891474,637895.483,285418.7843,76197.47779,2542.098135,273737.1228,199550.0803,62953.46567,8361.789644,2871.787177
Category,Weekly,8,Conventional,Harrisburg/Scranton,2026/02/22,0.894228062,670399.6817,294244.7852,85747.20658,721.6719623,289686.018,210579.1331,65704.15914,9959.636977,3443.088738
Category,Weekly,7,Conventional,Harrisburg/Scranton,2026/02/15,0.75473743,712952.1709,351861.1128,99581.19728,1937.518984,259572.3419,181030.9198,68649.60058,7207.047517,2684.773951
Category,Weekly,6,Conventional,Harrisburg/Scranton,2026/02/08,0.878568616,748604.723,333832.471,123259.022,8514.798803,282998.4311,195696.7882,76429.74873,7669.725154,3202.169061
Category,Weekly,5,Conventional,Harrisburg/Scranton,2026/02/01,0.878163177,547076.8068,261951.2309,68600.44369,4282.47943,212242.6529,168866.8957,34666.42894,6172.833997,2536.494175
Category,Weekly,4,Conventional,Harrisburg/Scranton,2026/01/25,0.945972732,790097.3685,347019.0112,92806.29595,4279.159453,345992.9019,271427.7094,60052.66701,9819.333339,4693.192166
Category,Weekly,3,Conventional,Harrisburg/Scranton,2026/01/18,0.893308408,666195.073,289660.8577,88538.97633,5394.250422,282600.9886,193182.1903,78288.54572,7680.945157,3449.307383
Category,Weekly,2,Conventional,Harrisburg/Scranton,2026/01/11,0.891189314,689357.3094,304125.2805,82454.96539,1244.901786,301532.1618,223603.473,65881.04098,8528.15804,3519.489699
Category,Weekly,1,Conventional,Harrisburg/Scranton,2026/01/04,0.922525755,599181.5758,273102.2229,90661.88892,1685.74348,233731.7205,168073.8721,54550.1865,7556.135074,3551.526851
Category,Weekly,12,Conventional,Hartford/Springfield,2026/03/22,0.950385762,596375.116,119305.2218,220771.2755,431.1411924,255867.4775,233175.6124,17630.18202,1744.243022,3317.440001
Category,Weekly,11,Conventional,Hartford/Springfield,2026/03/15,0.942865353,647548.5136,121076.1718,249887.4959,388.5121679,276196.3337,250035.9302,21510.42931,1667.154574,2982.819641
Category,Weekly,10,Conventional,Hartford/Springfield,2026/03/08,0.953109171,624599.3413,120310.624,263307.3049,686.0186482,240295.3938,206270.815,25923.36626,4781.655987,3319.556582
Category,Weekly,9,Conventional,Hartford/Springfield,2026/03/01,1.007285313,535739.5206,97834.34918,199195.454,3588.55355,235121.1638,199259.9664,30694.18031,2204.83196,2962.185115
Category,Weekly,8,Conventional,Hartford/Springfield,2026/02/22,0.957838418,601140.9694,124867.1754,228306.5169,645.0021115,247322.275,208764.8543,31672.32962,3174.888664,3710.202364
Category,Weekly,7,Conventional,Hartford/Springfield,2026/02/15,0.861801798,617297.4429,125133.6785,276053.324,3158.938687,212951.5017,184685.9128,22264.57957,2664.775017,3336.234363
Category,Weekly,6,Conventional,Hartford/Springfield,2026/02/08,0.906715866,754548.2719,161904.0884,327979.2222,11119.43628,253545.5249,217993.3324,25877.89552,5834.046477,3840.250523
Category,Weekly,5,Conventional,Hartford/Springfield,2026/02/01,0.903477797,597972.965,135423.0486,253810.4268,1965.746821,206773.7427,178828.6981,23905.79385,1079.07148,2960.179319
Category,Weekly,4,Conventional,Hartford/Springfield,2026/01/25,0.96411961,679474.3841,133338.0543,258236.4558,4077.451969,283822.422,251049.0861,26057.94115,1541.60412,5173.790643
Category,Weekly,3,Conventional,Hartford/Springfield,2026/01/18,1.025032507,577378.8458,116349.3735,210980.5813,8915.64018,241133.2508,199849.7553,31964.49602,2750.056673,6568.942753
Category,Weekly,2,Conventional,Hartford/Springfield,2026/01/11,0.873681291,676295.0404,145352.4829,241083.8597,1211.170474,288647.5274,257885.5631,22742.59951,4057.986459,3961.378297
Category,Weekly,1,Conventional,Hartford/Springfield,2026/01/04,0.906409401,607050.7174,122757.6932,255813.1407,1775.89147,226703.9919,200815.8307,15118.7856,5311.074418,5458.301265
Category,Weekly,12,Conventional,Houston,2026/03/22,0.831577242,1455439.134,629524.4478,277591.8722,597.0402056,547725.7741,484023.8444,19883.45625,29374.69592,14443.77755
Category,Weekly,11,Conventional,Houston,2026/03/15,0.807823795,1459354.976,645271.9048,240588.6575,551.9169679,572942.4967,514856.2519,16696.44375,29863.18418,11526.61686
Category,Weekly,10,Conventional,Houston,2026/03/08,0.80707802,1530493.915,664186.8439,284913.6621,1780.604172,579612.8051,533121.5613,12363.61875,20694.28912,13433.33598
Category,Weekly,9,Conventional,Houston,2026/03/01,0.798848419,1437881.977,649037.9213,222016.8282,1957.684096,564869.5436,505335.5479,25578,20222.68364,13733.31206
Category,Weekly,8,Conventional,Houston,2026/02/22,0.747980667,1678829.63,599211.4821,273026.6908,433.60836,806157.8491,690675.0642,69947.0625,30774.53999,14761.18246
Category,Weekly,7,Conventional,Houston,2026/02/15,0.810532734,1414004.578,661051.3601,181400.821,805.4245903,570746.9724,495875.6899,20893.81875,40513.16669,13464.29698
Category,Weekly,6,Conventional,Houston,2026/02/08,0.800821315,1604473.091,693495.3978,229101.2289,1884.895609,679991.5691,548787.6689,35502.99375,83414.56415,12286.34231
Category,Weekly,5,Conventional,Houston,2026/02/01,0.795213146,1188973.105,500180.5115,154969.8825,813.6164945,533009.0945,400468.1369,37579.63125,78455.83782,16505.48853
Category,Weekly,4,Conventional,Houston,2026/01/25,0.812864092,1781887.26,727782.0538,342916.5537,1411.382488,709777.2698,565844.7313,68800.06875,56789.87835,18342.59141
Category,Weekly,3,Conventional,Houston,2026/01/18,0.817427126,1470366.538,623589.0502,141449.665,966.5927318,704361.2306,606027.4873,34695.54375,49651.90209,13986.29746
Category,Weekly,2,Conventional,Houston,2026/01/11,0.821549187,1573530.984,668382.9231,174017.9827,1053.658338,730076.4204,642570.7131,37597.0875,34081.28286,15827.33689
Category,Weekly,1,Conventional,Houston,2026/01/04,0.827360828,1272063.994,543170.1267,213797.0206,1388.245908,513708.6005,445288.8715,26971.48125,28353.24131,13095.00645
Category,Weekly,12,Conventional,Indianapolis,2026/03/22,0.901671702,456008.2461,157981.9174,104824.9303,23524.37795,169677.0204,150180.7286,14263.9875,501.6375,4730.66679
Category,Weekly,11,Conventional,Indianapolis,2026/03/15,0.935475021,427825.7946,156385.176,86325.10783,11435.44736,173680.0635,149263.8057,15674.4,392.30625,8349.551551
Category,Weekly,10,Conventional,Indianapolis,2026/03/08,0.946978441,443875.3147,156164.8529,96282.12554,18595.03733,172833.299,143225.5564,9404.325,447.43125,19755.98632
Category,Weekly,9,Conventional,Indianapolis,2026/03/01,0.95231229,435431.0442,146519.269,89112.62745,27376.75952,172422.3883,145360.6014,20298.73125,555.84375,6207.211931
Category,Weekly,8,Conventional,Indianapolis,2026/02/22,0.964229776,436133.77,149578.4124,90259.68012,22356.44019,173939.2372,155456.067,9716.175,518.175,8248.820213
Category,Weekly,7,Conventional,Indianapolis,2026/02/15,0.991758831,399607.6956,146459.0861,76919.54794,19620.22678,156608.8347,130943.2479,12039.3,460.29375,13165.99303
Category,Weekly,6,Conventional,Indianapolis,2026/02/08,0.953706997,508477.7703,186597.8976,105827.5273,27377.94819,188674.3972,163425.7699,8855.83125,165.375,16227.42104
Category,Weekly,5,Conventional,Indianapolis,2026/02/01,0.973392512,343348.0963,138106.5445,49007.0014,6805.891097,149428.6593,128455.2491,5431.65,190.18125,15351.57892
Category,Weekly,4,Conventional,Indianapolis,2026/01/25,1.000418725,469291.3844,156542.5718,106893.8269,19731.51255,186123.4731,167518.1879,8513.1375,619.7625,9472.385192
Category,Weekly,3,Conventional,Indianapolis,2026/01/18,1.003488251,437361.5399,134522.826,96516.24072,24924.25957,181398.2136,148409.7943,14454.16875,544.1625,17990.08801
Category,Weekly,2,Conventional,Indianapolis,2026/01/11,0.9854107,470652.6418,165919.5908,92515.81065,22579.37653,189637.8637,161909.2335,12647.5125,445.725,14635.39278
Category,Weekly,1,Conventional,Indianapolis,2026/01/04,0.939497749,404492.7214,143518.1636,86394.61598,23458.83753,151121.1043,134096.8137,10973.55,446.5125,5604.228042
Category,Weekly,12,Conventional,Jacksonville,2026/03/22,0.825440312,400659.0069,221763.9542,7636.232315,52.60442259,171206.216,150249.3899,14951.7375,96.8625,5908.226058
Category,Weekly,11,Conventional,Jacksonville,2026/03/15,0.799069057,396925.7644,215754.1738,8408.697482,21.44242346,172741.4507,139286.4829,27745.99213,88.80904866,5620.166617
Category,Weekly,10,Conventional,Jacksonville,2026/03/08,0.799858946,423193.1488,214763.9311,23190.40553,15.5368749,185223.2753,146046.0518,35186.49135,77.55448656,3913.177681
Category,Weekly,9,Conventional,Jacksonville,2026/03/01,0.787092379,420311.8298,184518.6045,58148.16353,22.11737097,177622.9444,147974.256,22451.8875,30.31875,7166.482152
Category,Weekly,8,Conventional,Jacksonville,2026/02/22,0.806306534,425299.5697,179906.4131,59565.57965,19.71768836,185807.8592,150722.3415,30527.175,57.88125,4500.461429
Category,Weekly,7,Conventional,Jacksonville,2026/02/15,0.808354275,396239.7461,183470.881,49133.57365,16.95913694,163618.3322,133456.6226,24876.8625,57.88125,5226.965919
Category,Weekly,6,Conventional,Jacksonville,2026/02/08,0.807468561,460499.6554,218838.5561,59177.20854,43.55896928,182440.3317,144346.7058,31402.35,132.3,6558.975934
Category,Weekly,5,Conventional,Jacksonville,2026/02/01,0.797617837,474889.442,167782.6092,37754.67531,18.16132365,269333.9962,246271.5676,17516.75625,96.8625,5448.809794
Category,Weekly,4,Conventional,Jacksonville,2026/01/25,0.902992073,394797.0484,171298.6293,48465.23248,34.87140719,174998.3152,142808.0911,25212.73125,132.3,6845.192892
Category,Weekly,3,Conventional,Jacksonville,2026/01/18,0.876360804,406614.0303,172105.4833,43479.74474,64.59225981,190964.21,162205.8916,22539.5625,152.38125,6066.374638
Category,Weekly,2,Conventional,Jacksonville,2026/01/11,0.862187522,458051.9898,200265.4914,48692.04772,9.52578728,209084.925,170338.9877,29825.775,224.04375,8696.11853
Category,Weekly,1,Conventional,Jacksonville,2026/01/04,0.904656197,376105.0578,173160.7784,46190.44301,8.664833915,156745.1716,129399.1395,18546.80625,179.15625,8620.069576
Category,Weekly,12,Conventional,Kansas City,2026/03/22,0.825146199,371862.3885,171519.2313,60685.94977,12721.18431,126936.0231,103558.2084,12228.825,712.4467507,10436.54297
Category,Weekly,11,Conventional,Kansas City,2026/03/15,0.87477957,365010.3141,163112.5878,55669.06034,10289.5648,135939.1012,111410.8374,12237.225,704.1849785,11586.85383
Category,Weekly,10,Conventional,Kansas City,2026/03/08,0.898377105,402240.9156,162508.7097,52902.38979,11060.52661,175769.2894,152398.5788,11021.85,571.8295712,11777.03111
Category,Weekly,9,Conventional,Kansas City,2026/03/01,0.832902194,408882.1372,163530.4373,56216.99159,9930.777522,179203.9307,153901.5427,12465.6,596.181169,12240.60681
Category,Weekly,8,Conventional,Kansas City,2026/02/22,0.859646428,396128.9726,154503.5151,58108.79664,8272.189797,175244.471,151652.5015,12276.8625,554.5176345,10760.58944
Category,Weekly,7,Conventional,Kansas City,2026/02/15,0.854953621,384571.3295,155321.5688,55105.49552,8704.279039,165439.9862,141979.7166,10834.1625,465.3816928,12160.7254
Category,Weekly,6,Conventional,Kansas City,2026/02/08,0.793255538,475388.6448,217466.7594,65290.32053,10212.59309,182418.9718,152302.9995,16958.55,507.0872287,12650.33509
Category,Weekly,5,Conventional,Kansas City,2026/02/01,0.880576431,341458.5929,138805.044,50897.06447,7863.353858,143893.1306,119134.6422,12111.75,482.6898606,12164.04857
