Report,Timeframe,Period,Type,Geography,Current Year Week Ending,ASP Current Year,Total Bulk and Bags,4046,4225,4770,TotalBagged,Sml Bagged,Lrg Bagged,X-Lrg Bagged,Unknown Bag Size
Category,Weekly,50,Conventional,Baltimore/Washington,2025/12/14,0.923258266,1727799.222,666549.597,136252.3592,2048.932358,922948.3338,670892.2857,206170.6422,8291.620841,37593.785
Category,Weekly,49,Conventional,Baltimore/Washington,2025/12/07,0.900735675,1840141.284,756528.9823,164517.4257,3056.164362,916038.7113,643859.0664,232107.9225,7401.564318,32670.15803
Category,Weekly,48,Conventional,Baltimore/Washington,2025/11/30,0.958878513,1545928.657,601871.6052,125948.6383,2600.883405,815507.5305,586395.2472,193680.1078,7905.203692,27526.97173
Category,Weekly,47,Conventional,Baltimore/Washington,2025/11/23,0.949124068,1708768.529,645602.0327,134339.2211,1835.600029,926991.6754,725407.2992,159424.6717,6305.908009,35853.7964
Category,Weekly,46,Conventional,Baltimore/Washington,2025/11/16,0.935160936,1824655.703,717638.9303,150826.5223,2092.397056,954097.853,767680.2966,145847.8016,7145.390915,33424.36394
Category,Weekly,45,Conventional,Baltimore/Washington,2025/11/09,0.938633072,1823079.597,675102.3388,174053.6188,2884.473533,971039.1659,810770.1217,125431.1775,5067.906438,29769.96027
Category,Weekly,44,Conventional,Baltimore/Washington,2025/11/02,0.937741521,1805301.777,724803.3138,169137.7211,3342.178205,908018.564,793872.4957,81017.34367,4133.368345,28995.35625
Category,Weekly,43,Conventional,Baltimore/Washington,2025/10/26,0.958037,1767713.216,672526.3615,181379.9051,2542.868103,911264.0815,800513.5792,69421.91559,14754.77611,26573.81066
Category,Weekly,42,Conventional,Baltimore/Washington,2025/10/19,0.969942283,1761108.407,649795.1822,159351.4023,2754.136385,949207.6861,867671.6861,26173.51937,25771.01816,29591.4625
Category,Weekly,41,Conventional,Baltimore/Washington,2025/10/12,0.958078473,1832550.68,607933.5004,187762.6434,2793.543726,1034060.992,916020.5668,69563.29379,17807.5406,30669.59106
Category,Weekly,40,Conventional,Baltimore/Washington,2025/10/05,1.005833621,1703933.011,516600.5216,163602.3681,2311.702912,1021418.419,871533.7493,70689.03379,43273.99917,35921.6365
Category,Weekly,39,Conventional,Baltimore/Washington,2025/09/28,1.013457342,1742801.433,540996.8442,177102.7035,2898.620282,1021803.265,918410.8447,53625.22424,19440.74904,30326.44696
Category,Weekly,38,Conventional,Baltimore/Washington,2025/09/21,1.04334979,1627895.737,534519.4874,166083.4818,3873.733616,923419.0346,830730.3179,39089.73349,22833.94899,30765.03423
Category,Weekly,37,Conventional,Baltimore/Washington,2025/09/14,1.075219085,1647940.406,631995.0941,175462.0957,2649.459903,837833.756,750019.2639,30312.03528,26278.16572,31224.29111
Category,Weekly,36,Conventional,Baltimore/Washington,2025/09/07,1.075246852,1641131.23,546863.1388,174283.9978,3834.155522,916149.9377,794894.8516,42223.65705,47290.04798,31741.38113
Category,Weekly,35,Conventional,Baltimore/Washington,2025/08/31,1.071877759,1579111.705,517860.327,167971.3238,2213.173688,891066.8804,783996.9633,52567.76215,23591.79414,30910.36077
Category,Weekly,34,Conventional,Baltimore/Washington,2025/08/24,1.052981463,1659609.242,530751.4931,167090.1755,2498.77652,959268.7972,826444.0098,62383.54473,37900.44523,32540.7975
Category,Weekly,33,Conventional,Baltimore/Washington,2025/08/17,1.058596263,1703331.733,507903.5644,223283.1412,3154.730795,968990.2963,866321.0061,22057.54933,47281.03905,33330.7018
Category,Weekly,32,Conventional,Baltimore/Washington,2025/08/10,1.065721347,1592868.301,454183.587,148512.1722,2452.397716,987720.1441,910795.4654,22749.69375,26944.57807,27230.40689
Category,Weekly,31,Conventional,Baltimore/Washington,2025/08/03,1.03556324,1678863.431,547334.5499,183017.9095,2820.947732,945690.0236,876757.6013,11493.94069,22417.12289,35021.35867
Category,Weekly,30,Conventional,Baltimore/Washington,2025/07/27,1.051853114,1629911.242,526291.1761,169297.8579,2417.271908,931904.9362,864014.8709,13230,24435.99456,30224.07077
Category,Weekly,29,Conventional,Baltimore/Washington,2025/07/20,1.086401353,1667085.498,522476.5789,177521.1443,2690.418926,964397.3556,857763.07,43036.84778,33660.21004,29937.22778
Category,Weekly,28,Conventional,Baltimore/Washington,2025/07/13,1.087819853,1787110.23,629739.6802,183803.725,3577.045701,969989.7793,877748.4846,23095.72706,25043.41474,44102.15291
Category,Weekly,27,Conventional,Baltimore/Washington,2025/07/06,1.168313338,1695052.255,541403.9462,188752.5825,4149.845464,960745.881,823880.9535,57894.74739,25732.30347,53237.87665
Category,Weekly,26,Conventional,Baltimore/Washington,2025/06/29,1.181605098,1665109.262,551213.4446,194550.1932,3673.132086,915672.4918,776453.0187,68495.98932,22961.94373,47761.54007
Category,Weekly,25,Conventional,Baltimore/Washington,2025/06/22,1.17486154,1616459.742,516843.9055,176590.663,4888.699126,918136.4745,822556.2518,34175.37185,23313.23138,38091.61938
Category,Weekly,24,Conventional,Baltimore/Washington,2025/06/15,1.110323119,1793982.557,615825.9276,194061.2741,4170.826807,979924.5283,880439.0986,42217.03123,13335.87019,43932.52826
Category,Weekly,23,Conventional,Baltimore/Washington,2025/06/08,1.24705999,1598906.093,535502.261,164599.9665,3926.986851,894876.8783,787655.8984,42693.39375,4243.860286,60283.72579
Category,Weekly,22,Conventional,Baltimore/Washington,2025/06/01,1.216918346,1657528.453,601960.6977,169372.8468,3953.563853,882241.3442,773499.5665,38305.96875,2848.604078,67587.20484
Category,Weekly,21,Conventional,Baltimore/Washington,2025/05/25,1.226906071,1671601.023,597531.8267,134165.1317,3915.449937,935988.6144,819876.801,50381.93194,2512.31583,63217.56568
Category,Weekly,20,Conventional,Baltimore/Washington,2025/05/18,1.164091777,1790793.776,653258.7451,138661.538,4880.030983,993993.4623,900103.6854,37237.74497,412.1269652,56239.90503
Category,Weekly,19,Conventional,Baltimore/Washington,2025/05/11,1.192487566,1817005.073,772628.7616,162883.778,4966.660223,876525.8727,747522.1983,34893.52513,184.66875,93925.48054
Category,Weekly,18,Conventional,Baltimore/Washington,2025/05/04,1.201917598,1928215.417,827032.3297,165626.3655,5294.013991,930262.7075,793718.0273,52133.50909,232.9785768,84178.19256
Category,Weekly,17,Conventional,Baltimore/Washington,2025/04/27,1.213173088,1878561.192,759808.4615,156332.0647,3733.226449,958687.4394,840361.2673,57663.09836,128.2418643,60534.83194
Category,Weekly,16,Conventional,Baltimore/Washington,2025/04/20,1.270948346,1556820.445,602235.9302,133437.7233,3441.142953,817705.6489,727267.5223,26791.10055,262.63125,63384.39483
Category,Weekly,15,Conventional,Baltimore/Washington,2025/04/13,1.220212321,1715932.293,640406.4222,142937.0149,2385.839197,930203.0167,806332.0695,49962.9178,357.91875,73550.11069
Category,Weekly,14,Conventional,Baltimore/Washington,2025/04/06,1.239167916,1779795.478,673844.2618,162163.194,1949.890549,941838.1314,837325.9564,45676.60775,998.55,57837.01719
Category,Weekly,13,Conventional,Baltimore/Washington,2025/03/30,1.268749604,1727747.109,707463.6084,180242.6617,1754.447664,838286.3908,696297.9048,87847.16124,936.73125,53204.59347
Category,Weekly,12,Conventional,Baltimore/Washington,2025/03/23,1.296890479,1651004.91,651600.4071,143265.7688,1740.534653,854398.1993,743606.7001,34627.37133,872.94375,75291.18412
Category,Weekly,11,Conventional,Baltimore/Washington,2025/03/16,1.223678092,1830410.67,722669.0443,168315.9701,1798.671505,937626.984,852220.854,38530.48239,618.975,46256.67259
Category,Weekly,10,Conventional,Baltimore/Washington,2025/03/09,1.214613773,1823363.659,638411.4312,153419.5788,2050.755599,1029481.894,950840.9812,34620.76628,567.7875,43452.35857
Category,Weekly,9,Conventional,Baltimore/Washington,2025/03/02,1.235339245,1746646.928,664153.8643,179716.1589,2335.877082,900441.0276,823423.3387,31625.37524,397.6875,44994.62615
Category,Weekly,8,Conventional,Baltimore/Washington,2025/02/23,1.328116412,1598143.997,599113.5805,142951.1321,2228.100122,853851.1839,743208.3412,65584.48909,364.21875,44694.13484
Category,Weekly,7,Conventional,Baltimore/Washington,2025/02/16,1.269769344,1759564.965,719528.9686,177197.5607,2228.253778,860610.1817,752347.7545,70066.64847,251.8726201,37943.90612
Category,Weekly,6,Conventional,Baltimore/Washington,2025/02/09,1.2467404,1984044.866,835290.3705,196596.4275,3162.376097,948995.6924,853491.3827,49598.78635,267.75,45637.77334
Category,Weekly,5,Conventional,Baltimore/Washington,2025/02/02,1.28856973,1717310.565,609685.044,178191.604,1802.36333,927631.5539,835553.0284,49704.56698,246.7938981,42127.16462
Category,Weekly,4,Conventional,Baltimore/Washington,2025/01/26,1.22214799,1742021.136,585978.0528,172618.4316,1711.160385,981713.4912,893780.3802,43419.08062,429.067805,44084.9626
Category,Weekly,3,Conventional,Baltimore/Washington,2025/01/19,1.211719644,1747035.553,631439.6606,194500.8947,1940.135881,919154.8617,837734.5517,37743.23433,2952.293769,40724.78189
Category,Weekly,2,Conventional,Baltimore/Washington,2025/01/12,1.195450113,1692091.182,697093.5872,165401.4151,1727.586685,827868.5932,709162.6563,59736.73556,2168.451842,56800.74955
Category,Weekly,1,Conventional,Baltimore/Washington,2025/01/05,1.190354745,1785180.22,629388.405,166294.8804,2189.741309,987307.1936,869589.1594,63543.8077,3181.930222,50992.29634
Category,Weekly,52,Conventional,Birmingham/Montgomery,2025/12/28,0.830921876,405098.6576,241678.7566,31202.80016,7.181017796,132209.9199,100478.5379,29374.0125,313.81875,2043.550746
Category,Weekly,51,Conventional,Birmingham/Montgomery,2025/12/21,0.843658815,412452.5109,260966.2559,8233.510519,10.28532165,143242.4592,106322.1472,34637.79375,341.38125,1941.137021
Category,Weekly,50,Conventional,Birmingham/Montgomery,2025/12/14,0.836347846,426106.0318,270417.0213,8639.505401,5.669999975,147043.8351,108738.1667,35868.91875,396.50625,2040.243352
Category,Weekly,49,Conventional,Birmingham/Montgomery,2025/12/07,0.810852537,456741.6859,275307.4745,9566.073848,32.40786012,171835.7297,133049.7096,35550.76875,355.95,2879.301364
Category,Weekly,48,Conventional,Birmingham/Montgomery,2025/11/30,0.808418676,394134.3667,248544.9982,8053.196605,23.23525318,137512.9366,102503.4013,31967.775,275.625,2766.135259
Category,Weekly,47,Conventional,Birmingham/Montgomery,2025/11/23,0.835289169,417594.8251,256283.7004,7370.5904,24.11217683,153916.4221,113405.5288,37340.1,422.8875,2747.905808
Category,Weekly,46,Conventional,Birmingham/Montgomery,2025/11/16,0.894263807,427654.9419,260662.8532,9143.778011,22.82736801,157825.4833,114132.2305,40146.47295,356.7375,3190.042363
Category,Weekly,45,Conventional,Birmingham/Montgomery,2025/11/09,0.850906735,424887.7928,256632.2447,12044.00857,15.96541772,156195.5741,120511.6244,32650.81344,437.45625,2595.680037
Category,Weekly,44,Conventional,Birmingham/Montgomery,2025/11/02,0.9242957,432359.4998,255598.6757,19680.18288,16.94538717,157063.6958,120809.8754,33249.43741,555.975,2448.407943
Category,Weekly,43,Conventional,Birmingham/Montgomery,2025/10/26,0.95074216,429146.5807,211388.7447,55498.97881,34.59428803,162224.2629,133151.1982,25995.375,359.49375,2718.195908
Category,Weekly,42,Conventional,Birmingham/Montgomery,2025/10/19,0.952152803,437640.696,212689.3859,62553.60661,32.51064526,162365.1928,131760.7109,27607.37421,364.8704657,2632.237319
Category,Weekly,41,Conventional,Birmingham/Montgomery,2025/10/12,0.996055996,411946.6679,206007.6617,57719.0792,7.854802358,148212.0722,114304.0669,31095.25799,389.5148409,2423.232469
Category,Weekly,40,Conventional,Birmingham/Montgomery,2025/10/05,1.003501287,421978.6198,231651.5093,28746.18243,6.51072854,161574.4173,135413.5591,23312.625,288.225,2560.008162
Category,Weekly,39,Conventional,Birmingham/Montgomery,2025/09/28,1.033849456,402034.722,221370.8247,27222.79052,0,153441.1067,127868.0559,23159.85,268.14375,2145.057041
Category,Weekly,38,Conventional,Birmingham/Montgomery,2025/09/21,1.037967679,410324.5805,233367.0753,27120.97262,5.375266135,149831.1574,114657.1612,32196.675,514.2375,2463.08373
Category,Weekly,37,Conventional,Birmingham/Montgomery,2025/09/14,1.038792762,416400.9386,242245.5326,29020.70159,7.557170871,145127.1472,108873.791,33359.26959,531.5625,2362.524086
Category,Weekly,36,Conventional,Birmingham/Montgomery,2025/09/07,1.051970594,416604.6628,236617.4328,29783.2895,18.88480904,150185.0556,123691.5243,23745.45239,343.2011317,2404.877793
Category,Weekly,35,Conventional,Birmingham/Montgomery,2025/08/31,1.051505309,420257.3062,237479.0127,33921.11596,25.46185204,148831.7157,123172.7134,22687.29518,599.6582403,2372.048887
Category,Weekly,34,Conventional,Birmingham/Montgomery,2025/08/24,1.037480039,428207.4376,248815.6112,27175.30459,36.85877551,152179.6631,119843.8022,28374.72297,1349.19095,2611.946895
Category,Weekly,33,Conventional,Birmingham/Montgomery,2025/08/17,1.08618407,423568.7922,237116.25,33898.35657,13.36743243,152540.8183,124143.6318,24812.2875,833.175,2751.723951
Category,Weekly,32,Conventional,Birmingham/Montgomery,2025/08/10,1.092124718,402968.6822,206897.69,32506.094,15.28215183,163549.616,134356.1815,26497.66875,353.5875,2342.17819
Category,Weekly,31,Conventional,Birmingham/Montgomery,2025/08/03,1.08122977,401282.4031,215079.6325,22555.98079,20.86922267,163625.9205,132413.9631,28487.025,420.13125,2304.801173
Category,Weekly,30,Conventional,Birmingham/Montgomery,2025/07/27,1.078815483,409539.4872,219991.583,27579.56946,19.26815809,161949.0666,133117.4363,26306.66038,238.6125,2286.357431
Category,Weekly,29,Conventional,Birmingham/Montgomery,2025/07/20,1.085008685,414230.5616,222815.1968,32004.78194,49.00316795,159361.5796,129155.8636,27374.03224,327.7888093,2503.894979
Category,Weekly,28,Conventional,Birmingham/Montgomery,2025/07/13,1.108105742,412009.7498,226036.321,26673.36699,798.3841844,158501.6777,129214.5211,25412.33789,1058.143183,2816.675544
Category,Weekly,27,Conventional,Birmingham/Montgomery,2025/07/06,1.133625103,426742.6846,239258.5371,18278.52071,627.3420795,168578.2846,134819.9821,30606.47942,138.99375,3012.829377
Category,Weekly,26,Conventional,Birmingham/Montgomery,2025/06/29,1.113460333,423664.0997,221468.135,24971.40419,709.9223681,176514.6381,147890.0022,25824.83802,333.1125,2466.685308
Category,Weekly,25,Conventional,Birmingham/Montgomery,2025/06/22,1.106608573,425495.817,231109.9339,22362.7328,767.0704206,171256.0799,143634.4939,24663.1875,243.3375,2715.061032
Category,Weekly,24,Conventional,Birmingham/Montgomery,2025/06/15,1.134942626,424680.7854,219357.8424,38235.13041,678.7410435,166409.0716,141472.5264,22182.98096,209.475,2544.089247
Category,Weekly,23,Conventional,Birmingham/Montgomery,2025/06/08,1.096489235,444318.3834,214844.4544,44456.58369,735.7208999,184281.6244,153247.7734,27596.625,150.4125,3286.813485
Category,Weekly,22,Conventional,Birmingham/Montgomery,2025/06/01,1.087157973,464688.8613,245466.0396,34745.09167,628.9628643,183848.7672,151814.8205,28894.95,196.875,2942.121683
Category,Weekly,21,Conventional,Birmingham/Montgomery,2025/05/25,1.129512773,498482.1917,307200.272,7283.951353,619.124025,183378.8442,151197.8697,28989.58125,246.4875,2944.905771
Category,Weekly,20,Conventional,Birmingham/Montgomery,2025/05/18,1.122807304,488809.2446,295066.12,7451.621807,790.9087443,185500.5941,159325.8131,21666.75,271.29375,4236.737236
Category,Weekly,19,Conventional,Birmingham/Montgomery,2025/05/11,1.163145934,483741.6935,299671.2677,8300.122632,570.7431031,175199.56,147257.7147,22894.8255,118.9125,4928.107295
Category,Weekly,18,Conventional,Birmingham/Montgomery,2025/05/04,1.142733921,562748.4498,376996.9312,7881.071591,724.1121867,177146.3349,149120.5871,22972.81875,205.93125,4846.997778
Category,Weekly,17,Conventional,Birmingham/Montgomery,2025/04/27,1.238786115,479240.4245,304048.6572,6603.704723,714.217823,167873.8448,147664.5073,17069.71875,268.14375,2871.474962
Category,Weekly,16,Conventional,Birmingham/Montgomery,2025/04/20,1.243831319,425745.1058,255970.4559,20050.17943,663.1508009,149061.3197,132172.7185,13453.51875,338.625,3096.457442
Category,Weekly,15,Conventional,Birmingham/Montgomery,2025/04/13,1.131587539,458444.9135,276964.7516,5467.781714,876.3189616,175136.0612,146185.4838,25230.31875,544.1625,3176.096162
Category,Weekly,14,Conventional,Birmingham/Montgomery,2025/04/06,1.139896614,450704.5132,286318.9476,5303.691395,708.6310817,158373.2432,134803.6687,19603.5,374.45625,3591.61825
Category,Weekly,13,Conventional,Birmingham/Montgomery,2025/03/30,1.141951966,451590.1375,271784.393,5136.145654,641.7829771,174027.8158,149488.0041,21209.2125,463.05,2867.549204
Category,Weekly,12,Conventional,Birmingham/Montgomery,2025/03/23,1.122243528,458307.2303,277045.4719,5252.429877,530.6248398,175478.7037,152657.7608,19305.5625,496.125,3019.255415
Category,Weekly,11,Conventional,Birmingham/Montgomery,2025/03/16,1.117513358,469456.9666,277414.3095,6857.648899,654.0850623,184530.9232,164745.3701,16589.86875,466.2,2729.48437
Category,Weekly,10,Conventional,Birmingham/Montgomery,2025/03/09,1.114723765,469395.9667,276968.6229,6273.146097,705.2667156,185448.9311,157537.4773,24509.1,458.71875,2943.635036
Category,Weekly,9,Conventional,Birmingham/Montgomery,2025/03/02,1.143250564,447077.9713,272444.6043,5028.968198,634.3799914,168970.0189,140913.3013,24724.6125,410.68125,2921.423784
Category,Weekly,8,Conventional,Birmingham/Montgomery,2025/02/23,1.165172855,425982.7356,258755.8325,5188.080548,761.3395808,161277.4829,133872.0845,24177.3,357.525,2870.573446
Category,Weekly,7,Conventional,Birmingham/Montgomery,2025/02/16,1.188789658,434802.0453,280318.3047,5550.513416,756.8786852,148176.3485,118827.1719,26248.29375,371.8387963,2729.04411
Category,Weekly,6,Conventional,Birmingham/Montgomery,2025/02/09,1.126964299,527974.0689,357361.8785,6674.817603,1025.716392,162911.6564,130196.7235,28792.05,676.5985425,3246.284327
Category,Weekly,5,Conventional,Birmingham/Montgomery,2025/02/02,1.232176076,447619.8273,270799.5858,5111.330604,729.377658,170979.5332,134079.0115,32773.78125,633.429174,3493.311331
